Experiment ID,Experiment Version,Tree Node Key,Schedule ID,Participant Private ID,Spreadsheet,Spreadsheet Index,Display,Trial Number,"Screen ",Screen ID,Screen Index,Screen Counter,Filename,Timestamp,Elapsed,Type,Predicted Gaze X,Predicted Gaze Y,Predicted Gaze X Normalised,Predicted Gaze Y Normalised,Zone Name,Zone UID,Zone X,Zone Y,Zone W,Zone H,Zone X Normalised,Zone Y Normalised,Zone W Normalised,Zone H Normalised
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228201,5281,prediction,1159.3299519668042,613.2094501825005,0.7547721041450548,0.882061924888522,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228254,5334,prediction,1141.090937837536,598.887954557543,0.7428977459879792,0.8614613845764427,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228305,5385,prediction,1138.8387611021349,581.7929347416973,0.7414314850925358,0.8368713100427176,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228360,5440,prediction,1125.9132200511601,580.6735534729631,0.7330164193041407,0.8352611528667478,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228410,5490,prediction,1128.494227668963,575.3550987617621,0.7346967628053145,0.8276109015560443,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228474,5554,prediction,1114.0184831750676,589.7276228082219,0.7252724499837679,0.8482848429347265,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228527,5607,prediction,1109.7085689911746,603.8695870794136,0.722466516270296,0.8686271390670506,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228576,5656,prediction,1109.1480025730416,617.5186426346783,0.7221015641751573,0.8882604180590884,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228630,5710,prediction,1088.337548839826,617.1525905642877,0.7085530916925951,0.8877338759555347,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228682,5762,prediction,1081.7573390812895,614.3544455674353,0.7042691009643812,0.8837089263052866,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228733,5813,prediction,1080.3196262675262,622.9026334696434,0.7033330900179208,0.8960049388228473,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228801,5881,prediction,1081.23615130136,619.2079339667804,0.7039297860034895,0.8906903538072214,,,,,,,,,,
249742,1,task-dqd7,50883952,14607260,verzija_2_konacna_sa_rand,4,deo_1_vezba,2,,f1wssf,2,2,collection,1764084228866,5946,prediction,1092.5071023207468,611.5392655235977,0.7112676447400695,0.8796594728475225,,,,,,,,,,
